work_id,title,publish_year
7596651524048348438,"EarthLove: Chronicles of the Rainforest War, A Satiric Borneo Eco-Adventure",1999
17411706967492154669,A Splendid Ruin,1986
7883293255844921940,HANG ON: A Second Wind,2012
17684683505258272691,Learn Spanish for Adults,1954
11853964944566046149,The Archon of Peace,1995
18432307548842311525,"The Hands That Held Me: One Survivor's True Story - Abuse, Child Trafficking, Addiction, and Overdose",2005
10497870980117651998,The Lawless,2016
11334867846972027672,Partition Voices: Untold British Stories,1970
3783831350869751708,No FREE Attention: How Women use The Possibility of Sex to Manipulate NaÃ¯ve and Lustful Men,2012
2712806434051209693,Why Buddhism is True: The Science and Philosophy of Meditation and Enlightenment,1977
14367954808931629568,Labyrinth,2025
530377688563773399,Mrs. Rochester's Ghost,2014
431137933072184496,The Queen's Fool,1968
5965538704440943489,"When the Moon Takes Over the Dream: ""Love Poetry""",2011
552025044726944611,A Better World,1983
13902050028940296982,Sleepyhead,2021
7804214930228709811,The Long War,1998
9055122336659518466,Changing the Rules of Engagement: Inspiring Stories of Courage and Leadership from Women in the Military,1950
17249716634593741526,FrÃ¤ulein M.,1988
9658113663718456865,Insomnia,1968
4123343245308009446,Mind's Eye,2018
14916419929168467915,RUMI - Drops of Enlightenment,1981
10713549408272805336,The Midwife of Auschwitz,1971
11340166698408019314,Perestroika,1969
12781717369780709351,The Leopard,2024
10589560518442053015,All That Glitters is Gold,1965
3164701867814874760,The Water Knife,1952
12023611896910144249,The Taming of the Queen,2005
6716136725171043363,"If I Could Live Again: A heart wrenching, thought provoking novel that spans lifetimes",1976
3786796807690433723,Maverick: The Success Story Behind the World's Most Unusual Workplace,1984
16699971743250111572,Time Enough for Love,2011
6769932383745540155,When: The Scientific Secrets of Perfect Timing,1961
11877700001929624468,Ask: The Counterintuitive Online Formula to Discover Exactly What Your Customers Want to Buy...Create a Mass of Raving Fans...and Take Any Business to the Next Level,1954
15745738089350377166,The Pagan Lord,1979
5467205445203929523,Smarter Faster Better: The Secrets of Being Productive in Life and Business,1975
13082606067089841596,The Founders: The Story of Paypal and the Entrepreneurs Who Shaped Silicon Valley,1960
16814803216540063747,Dealing with Dragons,1978
9613037298579288172,The Power of Focus,1997
16099461255824327644,Colonel Roosevelt,2004
6887841134635561928,The Box in the Woods,2012
12720124009677903049,Vanishing Hour,2020
2337749951910695454,Someone We Know,1998
3984673595684439264,Daughter in Exile,1975
1352787034747760877,Grave Secrets,1978
4874716350667773381,Through My Eyes,2004
3765052120763802875,Born With Teeth,1992
8459865038320342661,Instructions for Dancing,2002
14730894470317996465,True Valor,1951
4501984328039051242,Discerning the Voice of God: How to Recognize When God Speaks,1982
11915739102487011215,A Million Miles in a Thousand Years: What I Learned While Editing My Life,1999
15884670923745604446,Instruments in the Redeemer's Hands: People in Need of Change Helping People in Need of Change,1998
8698421201848541199,Washington: A Life,2024
17769934050749330862,Dark Lord of Derkholm,2021
3901146496504692736,Pimp: The Story of My Life,1976
17829453649328991460,Miss Benson's Beetle,2004
18223335442756403003,One of Us Is Next,1992
6401881452825958534,The Nature of the Beast,1986
12498946961200201219,A Restless Knight,1985
6416286542083048636,The Outermost House: A Year of Life On The Great Beach of Cape Cod,1976
10713744080766139181,A Cabinet of Roman Curiosities: Strange Tales and Surprising Facts from the World's Greatest Empire,2025
13896923994479664935,Dead Docket,1965
6357201558320337421,Airtight Willie & Me,1955
2359317128518550558,Shyness and Dignity,2007
4323504223301632610,Pawn in Frankincense,2020
13079864601566683176,The Real America: Messages from the Heart and Heartland,2022
10927862435511994524,Jazz in Search of Itself,2016
7314468674463935076,In the Middle of the Third Planet's Most Wonderful of Oceans: The Life and Times of a Hawaiian Tiki Bar,1956
15426402799111679935,Pieces of My Sister's Life,2001
13740788753009572053,The Sea Around Us,1956
5455535323313822974,His Other Wife,1961
11844044008374794382,Best Friends Forever,1978
17902979077197414067,Making Shore,1976
5985440199261536783,The Writing on My Forehead,2022
10031893669865679741,Confessions of a Suicidal Policewoman,1955
10915932069604050885,Grandma's 10 Simple Steps to Becoming a True Lady,1950
6193909054162578684,Recovery,1954
937004084195847410,Dragon House,1965
1716252332815509056,The Immune,2000
5212219930628711191,Sweet Hush,2019
17187052714306129641,Seven Deadly Samovars,1983
811802235619849877,The Horse Boy: A Father's Quest to Heal His Son,1990
16708753059343972089,The Cracked Slipper,2004
9862545622682945025,Kit's Law,2000
11832937487471363396,Bad Luck Cadet and Bad Luck Officer,1990
6000262751476756168,The Dust Beneath Her Feet,2015
15104246142500696630,"Into the Dark, Vol. 3",1997
16587941641030516440,On Gold Mountain: The One-Hundred-Year Odyssey of My Chinese-American Family,1990
9221159093840431417,Tall Man: The Death of Doomadgee,2024
14122852326325736134,Linked Through Time,1968
12853366548530911979,Michaela Betrayed,1972
16252516991798897230,Last Man in Tower,1976
17338403746060815601,The New Me,2006
7690477593166012595,The Cinderella Complex: Women's Hidden Fear of Independence,1950
9204734407968379487,Talisman of El,1980
7079342439975928665,New England Witch Chronicles Boxed Set,2012
775024615563913468,The Cold Cold Sea,1966
16377447733800537416,The Prostitute's Daughter,2005
3872500002192037219,A Recipe for Bees,2008
13949893016835097101,The Stone Raft,1966
2129345105825702722,God's Kingdom,2003
12372089560189832364,The Speaking Stone of Caradoc,2005
1888469421823669542,Ãtica promiscua,2014
16034390493433567809,Deceived,1986
8356724113067448673,The Importance of Being Kennedy,2004
5834615836362715775,Eating Bull,2013
2625692183426782642,The Jury Master,2011
8654136921713513864,Musings of the Intangible,1971
18403545624990389244,Home on the Range,2010
840951591776015063,Haven,1961
11332136495434647750,A Book Reader's Journey,1971
4926927375897235206,The Owl and The Magical Medicine Tree,2002
5548262504614301620,The Angel in the Stone,1969
9629756516687873867,News of the World,2025
3804513478770952369,Outback Wonder,1952
13068724952554028454,The Pillerton Secret,1983
17905541696201089343,Not Her Daughter,1957
15166813022734239448,Galore,1981
11967229722570204994,Painted Ladies,2011
17058916003207475904,The Berets,1969
5353451449872185388,When Never Comes,1950
9287483956638571546,Forever in Blue: The Fourth Summer of the Sisterhood,2014
14692326972360646244,"The Newcomers: Finding Refuge, Friendship, and Hope in an American Classroom",2016
9812621480635606291,Sorceress of Darshiva,2012
8559557708902744557,Harley Merlin and the Secret Coven,1971
6910878444895207375,ResurrecciÃ³n (Saga Ciborg nÂº 1),1958
1022278715145006735,The Orichalcum Rod,1981
15118387439879177114,Master Class,1966
7118325197421477251,"The Bad Trip: Dark Omens, New Worlds and the End of the Sixties",1999
15358060056576117418,The Atrocity Exhibition,1983
2775917944709273236,The Curious Prayer Life Of Muriel Smith,2022
1371147207071637406,Above Suspicion,1973
747149848780526945,Exile and the Kingdom,2000
1848842021867516599,The Americans,1962
11745756410839872207,The Cellar,1980
1516172982768135036,She is New York: A collection of poems on New York City,1964
1554575092058302606,The Purification Ceremony,1951
7099664209168697820,"So Others May Live: Coast Guard Rescue Swimmers: Saving Lives, Defying Death",2005
17475402872016402588,Hidden Valley Road: Inside the Mind of an American Family,1999
7904906439495077572,NajgorÄtsza plaÅ¼a w Finlandii,1958
17100534057190855552,Cemetery Boys,1978
11412022456819174114,No Turning Back: The History of Feminism and the Future of Women,2018
4380971595514255816,Goodbye to All That,1988
7774587504398866684,How To Tell The Story Of An Insurgency: Fifteen Tales From Assam,1995
5151731151150619738,No Night is Too Long,1952
12070391634499571729,The Story About Ping,1972
8924232167478026837,Lock In,1963
15440544182571426553,Endymion,2005
6704972997559226037,How to Stop Worrying and Start Living,1957
12798947872862603351,Competing Against Luck,1965
7662854213272441882,Barbarians at the Gate: The Fall of RJR Nabisco,1995
144994657856449128,The Complete Sherlock Holmes: Volume II,1982
7014034595705954925,Inca Gold,2003
11391880356647121794,"Autobiography of Mark Twain: Volume 1, Reader's Edition",1989
10303997092805212758,The Path to Power,1995
1329975776722999949,Moriarty,2020
3356198481375097639,Grave Surprise,2024
7115295313980793525,The Bookish Life of Nina Hill,1958
8247832647130461778,The Game,1958
4707048864242510255,The Hole in Our Holiness: Filling the Gap between Gospel Passion and the Pursuit of Godliness,1963
7385277620697383859,The Wolf of Wall Street,1951
17891775016616972250,"Searching for Sunday: Loving, Leaving, and Finding the Church",1970
11346349912625770091,Caesar: Life of a Colossus,1958
13152956474105533996,The Great Influenza: The Story of the Deadliest Pandemic in History,1992
15828333824503079399,The Kingdom of Copper,1976
2314095264542677480,A History of Light,2009
14019620203060391398,Emma's Journal,1960
14281577379887826165,Long White Con,1981
14862921654410841488,From Bruised Fell,2003
5193308474504832287,Emotional Freedom: Liberate Yourself From Negative Emotions and Transform Your Life,1965
9830711699336665314,The Kult,1986
5897597011908762863,Bank Shot,2006
17533031875046536476,Drama Kings: The Men Who Drive Strong Women Crazy,1983
6627720045204363550,Impatient with Desire: The Lost Journal of Tamsen Donner,1969
5607921330446581537,In Our Backyard: A Christian Perspective on Human Trafficking in the United States,2020
16544271649522251835,Driftwood Summer,2000
12803388626373334880,Rockers,1965
12895707904215447063,The Informationist,2000
7871937559399360238,Tiger Hills,2017
6160653512047927727,Mistress of Mellyn,1984
14431689808490073479,A Witch's Legacy,1992
7346256879178529382,Ingenue,2024
14673838518828680582,Grounds for Murder,1977
16152669616841587615,The Strangely Beautiful Tale of Miss Percy Parker,1987
15788539082965157024,Corrupts Absolutely?,1957
2263969820508441610,Inside the Gates of Hell,1964
18083012874748530299,March,2010
16285219677485084462,Single Girl Summer,2005
1776524156799931135,Parched,1975
621495602653692975,"The Last Lion: Winston Spencer Churchill [#3]: Defender of the Realm, 1940-1965",1983
13806873255121068532,The Blood upon the Rose,1951
13971799342856061631,The Well-Tended Garden,2007
6304486602368438077,The Annabran Rosary,2012
7781406307851058890,Barefoot Season,1966
9684693618634255940,Ø­ÙØ§Ø± ÙØ¹ ØµØ¯ÙÙÙ Ø§ÙÙÙØ­Ø¯,1970
6854742666622622462,Atlas: A Novel,1959
13809831578274949362,Iced,1974
6604849956812250528,Eucalyptus,1957
15146497105888590813,April Fool's Day,1963
16942832882540833591,Gran-sdur: The Games,1953
3176496103143681743,A Partial History of Lost Causes,1953
18076072935991932074,Anissa's Redemption,1986
17355528109597779547,The Morning After Memoirs,1974
12127796860931696403,The Perfect Son,2004
8204304595883847830,Confessions of a Gentleman Arachnid,1974
12700796700774920996,The BrontÃ« Plot,1974
17153738201066467779,How to Build a Girl,2005
2271526559358722247,The Bomber,1975
5883143880098557619,My Fair Lily,2013
9176744576167714265,"Find Me Unafraid: Love, Loss, and Hope in an African Slum",1969
2748831254687408964,The Duchess War,1980
7445454368284810421,Cries of the Eagle,1967
9883266167073650629,The Silent Cry,1951
16188175476896002149,The First Gift,1966
5146965591280941407,They Were Like Family to Me: Stories,1952
6256342138586017321,The Electric Woman: A Memoir in Death-Defying Acts,2005
6730728160751065171,Radiance,1978
5484666150042734240,Trafficked to Hell: A trafficked daughter's plight. A mother's fight to find her.,1979
8574190365782033862,Dance Demons,2001
1764557070531148794,Reasons to Kill God,2009
18193848271041870107,Wembly,2001
4183397371987046493,Love's Executioner and Other Tales of Psychotherapy,2025
8574922044945546949,The Queue,1963
998062135925032649,Darcy's Journey,1990
2173856388527437279,Final Flight,2018
4542142888776442241,Pakistan: A Personal History,1996
13504018211300869020,Shout,1980
5865333580392930686,Morning Star,1966
17465111163645928946,ChÅopi,1974
9080642536796739387,Miss Austen,1973
15077481225335308549,The Sound of Falling Leaves,2009
12189586766672575195,"Words to Ponder About Life, Love and Men",1993
4963047209638123413,The Power of Positive Thinking,1984
16910470729701392478,SOUTH BEACH SIZZLES Collection: Contempory Romance in Miami's Sexy South Beach,1983
11757716939402443288,The Myth of Sisyphus and Other Essays,1966
881694844220344782,Mudflap,2002
10200157430199176897,The Rats,1969
7262453706239201678,Walking on Her Grave,1953
14766326666376542287,The Finn Chronicles: Year Three,1999
3207503428166422087,My Name Is Old Glory: A Celebration Of The Star-Spangled Banner,1992
11262670743522010382,What I Talk About When I Talk About Running,1966
5925481917895984864,The Second Blind Son,1984
7246171752968893293,Generals Die in Bed,1964
5570906890598382165,The Silence,1978
14162224824990259585,A Closed and Common Orbit,2014
2568190269024571532,Charlie and the Great Glass Elevator,1955
4189722369889395378,Mildred's Legacy: Second Chance Kids,1957
6176607037619679994,What Would Google Do?,1978
6754246192458358849,Sprint: How to Solve Big Problems and Test New Ideas in Just Five Days,1962
6990018719100884334,Fallen Founder: The Life of Aaron Burr,1981
14984923846609060596,The Knowing-Doing Gap: How Smart Companies Turn Knowledge into Action,1989
7057694674384924967,Arthur & George,2000
3407534845264384850,The HP Way: How Bill Hewlett And I Built Our Company,1996
14535331440409031337,Chain of Iron,1988
2057700450958411618,To Kill a Shadow,1991
1046640889981165507,"Networking for People Who Hate Networking: A Field Guide for Introverts, the Overwhelmed, and the Underconnected",1971
1541128718552871098,The 80/20 Principle: The Secret to Achieving More with Less,1975
